class,category,indicator_name,series_name,sub_series_name,parameter,value,units,date_last_updated
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-04-18,   3206,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-04-19,   2306,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-04-20,   5732,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-04-21,   7124,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-04-22,   6243,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-04-23,   6640,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-04-24,   6543,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-04-25,   2741,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-04-26,   2098,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-04-27,   2034,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-04-28,   5102,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-04-29,   5351,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-04-30,   5474,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-05-01,   5653,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-05-02,   2803,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-05-03,   1660,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-05-04,   5237,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-05-05,   6864,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-05-06,   7282,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-05-07,   7814,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-05-08,   8435,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-05-09,   3435,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-05-10,   1745,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-05-11,   5427,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-05-12,   7495,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-05-13,   6857,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-05-14,   6582,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-05-15,   5780,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-05-16,   2379,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-05-17,   1552,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-05-18,   5397,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-05-19,   5701,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-05-20,   5640,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-05-21,   5657,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-05-22,   4727,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-05-23,   1472,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-05-24,   1119,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-05-25,   4428,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-05-26,   4017,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-05-27,   3482,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-05-28,   3052,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-05-29,   2413,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-05-30,    769,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-05-31,    177,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-06-01,    671,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-06-02,   1149,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-06-03,   2720,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-06-04,   2717,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-06-05,   2993,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-06-06,   2076,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-06-07,    794,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-06-08,    990,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-06-09,   2641,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-06-10,   3427,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-06-11,   2915,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-06-12,   2934,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-06-13,   2484,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-06-14,    760,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-06-15,   1460,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-06-16,   3567,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-06-17,   4832,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-06-18,   6310,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-06-19,   7704,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-06-20,   6058,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-06-21,   3451,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-06-22,   4151,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-06-23,   8968,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-06-24,  10359,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-06-25,  10006,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-06-26,   9091,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-06-27,   5465,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-06-28,   2809,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-06-29,   1815,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-06-30,   4733,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-07-01,   3404,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-07-02,   3728,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-07-03,   2091,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-07-04,    587,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-07-05,   2611,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-07-06,   1850,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-07-07,   2188,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-07-08,   3003,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-07-09,   2665,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-07-10,   2102,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-07-11,   1721,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-07-12,   1091,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-07-13,   1534,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-07-14,   2791,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-07-15,   2827,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-07-16,   2351,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-07-17,   2575,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-07-18,   1436,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-07-19,    704,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-07-20,    955,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-07-21,   2196,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-07-22,   2366,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-07-23,   2746,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-07-24,   2394,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-07-25,   1682,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-07-26,    645,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-07-27,   1606,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-07-28,   2401,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-07-29,   2414,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-07-30,   2396,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-07-31,   3077,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-08-01,   2409,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-08-02,   1689,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-08-03,   1702,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-08-04,   4114,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-08-05,   4889,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-08-06,   4070,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-08-07,   3365,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-08-08,   4090,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-08-09,   2338,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-08-10,   1687,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-08-11,   4164,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-08-12,   5978,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-08-13,  15653,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-08-14,  23378,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-08-15,  23991,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-08-16,  25005,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-08-17,  18436,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-08-18,  22699,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-08-19,  17598,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-08-20,  14662,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-08-21,  12009,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-08-22,   7271,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-08-23,   4477,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-08-24,   4194,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-08-25,   8498,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-08-26,   8786,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-08-27,  10410,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-08-28,  10178,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-08-29,  10500,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-08-30,   6566,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-08-31,   8939,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-09-01,  11149,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-09-02,  10523,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-09-03,   9589,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-09-04,   8860,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-09-05,   7775,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-09-06,   3999,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-09-07,   4695,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-09-08,   8016,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-09-09,   7707,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-09-10,   8551,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-09-11,   8915,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-09-12,   7485,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-09-13,   3862,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-09-14,   3931,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-09-15,   8598,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-09-16,   8345,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-09-17,   7317,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-09-18,   8170,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-09-19,   5537,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-09-20,   3367,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-09-21,   3507,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-09-22,   6842,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-09-23,   6080,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-09-24,   6435,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-09-25,   5875,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-09-26,   5077,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-09-27,   3612,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-09-28,   3244,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-09-29,   4995,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-09-30,   5607,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-10-01,   4749,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-10-02,   6359,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-10-03,   4010,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-10-04,   2579,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-10-05,   3038,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-10-06,   5669,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-10-07,   6152,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-10-08,   5597,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-10-09,   4814,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-10-10,   3809,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-10-11,   2026,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-10-12,   3017,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-10-13,   5849,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-10-14,   5196,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-10-15,   5078,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-10-16,   4794,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-10-17,   3390,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-10-18,   1773,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-10-19,   2715,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-10-20,   6308,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-10-21,   7083,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-10-22,   6053,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-10-23,   7700,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-10-24,   5396,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-10-25,   3038,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-10-26,   2311,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-10-27,   3335,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-10-28,   7403,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-10-29,   7472,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-10-30,   5964,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-10-31,   4401,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-11-01,   3046,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-11-02,   2455,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-11-03,   7171,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-11-04,   6391,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-11-05,   6856,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-11-06,   5834,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-11-07,   4116,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-11-08,   3042,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-11-09,   2960,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-11-10,   5995,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-11-11,   6581,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-11-12,   7226,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-11-13,   6320,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-11-14,  10525,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-11-15,   5298,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-11-16,   6146,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-11-17,   8392,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-11-18,   8665,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-11-19,   9292,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-11-20,   7014,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-11-21,   6504,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-11-22,   3274,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-11-23,   3560,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-11-24,   5779,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-11-25,   9083,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-11-26,   7454,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-11-27,   6888,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-11-28,   5642,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-11-29,   2939,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-11-30,   3165,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-12-01,   7076,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-12-02,   5843,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-12-03,   6846,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-12-04,   6047,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-12-05,   5490,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-12-06,   2315,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-12-07,   2894,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-12-08,   6397,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-12-11,   4962,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-12-13,   4245,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-12-14,   2203,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-12-15,   5942,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-12-18,   4972,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-12-20,   4411,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-12-21,   2160,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-12-23,   5184,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-12-27,NA,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-12-29,   2180,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2020-12-31,   4347,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2021-01-03,   1598,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2021-01-05,   2156,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2021-01-07,   4694,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2021-01-10,   3142,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2021-01-11,   2716,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2021-01-13,   4847,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2021-01-15,   4358,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2021-01-17,   3488,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2021-01-18,   1868,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2021-01-20,   4451,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2021-01-22,   4305,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2021-01-24,   2678,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2021-01-26,   3582,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2021-01-27,  10812,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2021-01-28,   8306,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2021-02-01,   3017,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2021-02-02,   2302,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2021-02-03,   4106,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2021-02-04,   5130,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2021-02-05,   4875,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2021-02-08,   2579,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2021-02-09,   2207,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2021-02-10,   2845,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2021-02-11,   5740,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2021-02-12,   5089,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2021-02-14,   3343,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2021-02-15,   3132,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2021-02-16,   5818,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2021-02-17,  17439,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2021-02-18,  16640,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2021-02-19,  10833,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2021-02-21,   7392,Number,01-10-21
Health,COVID-19 testing,Tests per day,undefined_name,Tests by day,2021-02-22,   3882,Number,01-10-21
